,engine,adequacy,fluency,rdf,lex,translation
527,cubbitt,5.0,5.0,"['Adam_McQuaid | birthPlace | Charlottetown', 'Adam_McQuaid | birthDate | 1986-10-12', 'Adam_McQuaid | weight | 94.8024 (kilograms)', 'Adam_McQuaid | birthYear | 1986']","Adam McQuaid was born on the 12th of October 1986, in Charlottetown He now weighs 94.8024 kilograms.","Adam McQuaid se narodil 12. října 1986 v Charlottetownu Nyní váží 94,8024 kilogramů."
528,cubbitt,5.0,5.0,"['Adam_McQuaid | birthPlace | Charlottetown', 'Adam_McQuaid | birthDate | 1986-10-12', 'Adam_McQuaid | weight | 94.8024 (kilograms)', 'Adam_McQuaid | birthYear | 1986']",Adam McQuaid was born in Charlottetown on 12th October 1986 and wieghs 94.8024kg.,"Adam McQuaid se narodil v Charlottetownu 12. října 1986 a má 94,8024kg."
529,cubbitt,3.0,4.0,"['1_Decembrie_1918_University | latinName | ""Universitas Apulensis""', '1_Decembrie_1918_University | country | Romania']",The 1 Decembrie 1918 University of Romania has the latin name Universitas Apulensis.,Univerzita Rumunska z 1. prosince 1918 nese latinský název Universitas Apulensis.
530,cubbitt,3.0,3.0,"['1_Decembrie_1918_University | latinName | ""Universitas Apulensis""', '1_Decembrie_1918_University | country | Romania']",1 Decembrie 1918 University 's latin name is Universitas Apulensis and is located in Romania.,1 Decembrie 1918 Univerzitní latinský název je Universitas Apulensis a nachází se v Rumunsku.
531,cubbitt,5.0,3.0,"['Trane | foundingDate | 1913-01-01', 'Trane | foundationPlace | La_Crosse,_Wisconsin', 'Trane | numberOfEmployees | 29000']","Trane was founded in 1913-01-01 in La Crosse, Wisconsin and now employs over 29000 people.",Trane byl založen v letech 1913-01-01 v La Crosse ve Wisconsinu a nyní zaměstnává přes 29000 lidí.
532,cubbitt,5.0,3.0,"['Trane | foundingDate | 1913-01-01', 'Trane | foundationPlace | La_Crosse,_Wisconsin', 'Trane | numberOfEmployees | 29000']","Trane has 29,000 employees and was founded in La Crosse, Wisconsin on 1913-01-01.",Trane má 29 000 zaměstnanců a byla založena v La Crosse ve Wisconsinu v letech 1913-01-01.
533,cubbitt,5.0,4.0,"['Trane | foundingDate | 1913-01-01', 'Trane | foundationPlace | La_Crosse,_Wisconsin', 'Trane | numberOfEmployees | 29000']","Trane was founded on January 1, 1913 in La Crosse, Wisconsin with 29,000 current employees.",Trane byl založen 1. ledna 1913 v La Crosse ve Wisconsinu s 29 000 současnými zaměstnanci.
534,cubbitt,4.0,5.0,"['Bolt_(comicsCharacter) | creator | Ernie_Colón', 'Bolt_(comicsCharacter) | creator | Dan_Mishkin']",The character Bolt was created by Ernie Colon and Dan Mishkin.,Postavu Bolta vytvořili Ernie Colon a Dan Miškin.
535,cubbitt,4.0,5.0,"['Bolt_(comicsCharacter) | creator | Ernie_Colón', 'Bolt_(comicsCharacter) | creator | Dan_Mishkin']",Ernie Colón and Dan Mishkin are among the creators of the comic character Bolt.,Ernie Colón a Dan Miškin patří mezi tvůrce komické postavy Bolta.
536,cubbitt,4.0,4.0,"['Bolt_(comicsCharacter) | creator | Ernie_Colón', 'Bolt_(comicsCharacter) | creator | Dan_Mishkin']",The comic book character Bolt was created by both Dan Mishkin and Ernie Colon.,"Komiksovou postavu Bolta vytvořili jak Dan Miškin, tak Ernie Colon."
537,cubbitt,5.0,5.0,['United_States | leader | Barack_Obama'],Barack Obama is a leader of the United States.,Barack Obama je vůdce Spojených států.
538,cubbitt,5.0,5.0,['United_States | leader | Barack_Obama'],Barack Obama is the leader of the United States.,Barack Obama je vůdcem Spojených států.
539,cubbitt,5.0,5.0,['United_States | leader | Barack_Obama'],Barack Obama is the leader of United States.,Barack Obama je vůdcem Spojených států.
540,cubbitt,5.0,5.0,"['AIDS_(journal) | academicDiscipline | HIV', 'AIDS_(journal) | issnNumber | ""1473-5571""']",AIDS journal has the ISSN number 1473-5571 and comes under the academic discipline HIV.,Časopis AIDS má číslo ISSN 1473-5571 a spadá pod akademickou disciplínu HIV.
541,cubbitt,5.0,4.0,"['AIDS_(journal) | academicDiscipline | HIV', 'AIDS_(journal) | issnNumber | ""1473-5571""']","With an ISSN number of 1473-5571, AIDS journal comes under the academic discipline HIV.",S číslem ISSN 1473-5571 spadá časopis o AIDS pod akademickou disciplínu HIV.
542,cubbitt,5.0,5.0,"['AIDS_(journal) | academicDiscipline | HIV', 'AIDS_(journal) | issnNumber | ""1473-5571""']",The academic discipline of AIDS journal (which has the ISSN number 1473-5571) is HIV.,Akademickou disciplínou časopisu AIDS (který má číslo ISSN 1473-5571) je HIV.
543,cubbitt,5.0,5.0,"['GMA_New_Media | location | Quezon_City', 'Quezon_City | areaTotal | 165.33']","GMA New Media is located in Quezon City, which has a total area of 165.33.","GMA New Media sídlí v Quezon City, jehož celková plocha činí 165,33."
544,cubbitt,5.0,5.0,"['GMA_New_Media | location | Quezon_City', 'Quezon_City | areaTotal | 165.33']",Quezon City has a total area of 165.33. GMA New Media headquarters are located in Quezon City.,"Quezon City má celkovou plochu 165,33. Sídlo GMA New Media se nachází v Quezon City."
545,cubbitt,5.0,5.0,"['GMA_New_Media | location | Quezon_City', 'Quezon_City | areaTotal | 165.33']","GMA New Media is located in the city of Quezon, which has a total area of 165.33.","GMA New Media sídlí ve městě Quezon, které má celkovou plochu 165,33."
546,cubbitt,5.0,5.0,"['Abdul_Taib_Mahmud | party | ""Barisan Ra\'ayat Jati Sarawak""']","Abdul Taib Mahmud is a member of the ""Barisan Ra'ayat Jati Sarawak"" party.","Abdul Taib Mahmud je členem strany ""Barisan Ra'ayat Jati Sarawak""."
547,cubbitt,5.0,3.0,"['Abdul_Taib_Mahmud | party | ""Barisan Ra\'ayat Jati Sarawak""']",Abdul Taib Mahmud is a member of Barisan Ra'ayat Jati Sarawak party.,Abdul Taib Mahmud je členem skupiny Barisan Ra'ayat Jati Sarawak.
548,cubbitt,5.0,4.0,"['Abradab | genre | Hip_hop_music', 'Hip_hop_music | stylisticOrigin | Funk', 'Abradab | background | ""solo_singer""', 'Hip_hop_music | derivative | Drum_and_bass', 'Hip_hop_music | stylisticOrigin | Disco']","Abradab performs hip hop music and has a background as a solo singer. Hip Hop music has origins in Funk and Disco, and Drum and bass derives its sounds from hip hop music.",Abradab hraje hip hop a má zázemí jako sólový zpěvák. Hip Hop má původ ve Funk a Discu a Drum and bass odvozuje své zvuky od hip hopu.
549,cubbitt,5.0,3.0,"['Abradab | genre | Hip_hop_music', 'Hip_hop_music | stylisticOrigin | Funk', 'Abradab | background | ""solo_singer""', 'Hip_hop_music | derivative | Drum_and_bass', 'Hip_hop_music | stylisticOrigin | Disco']",Abradab is a hip hop musician with a background as a solo singer. Hip hop originates from funk and disco and was derived into drum and bass music.,Abradab je hip hopový hudebník s pozadím sólového zpěváka. Hip hop pochází z funku a disco a byl odvozen do drum and bass music.
550,cubbitt,5.0,3.0,"['Abradab | genre | Hip_hop_music', 'Hip_hop_music | stylisticOrigin | Funk', 'Abradab | background | ""solo_singer""', 'Hip_hop_music | derivative | Drum_and_bass', 'Hip_hop_music | stylisticOrigin | Disco']",Abradab is a Hip hop singer. Hip hop gives itself to Drum and Bass with its own origins in Funk and disco.,Abradab je hiphopový zpěvák. Hip hop se oddává Drum and Bass se svým vlastním původem ve Funku a disco.
551,cubbitt,5.0,3.0,"['Trane | foundationPlace | La_Crosse,_Wisconsin']","The foundation place of Trane is La Crosse, Wisconsin.",Základním místem Trane je La Crosse ve Wisconsinu.
552,cubbitt,5.0,5.0,"['Trane | foundationPlace | La_Crosse,_Wisconsin']","Trane was founded in La Crosse, Wisconsin.",Trane byl založen v La Crosse ve Wisconsinu.
553,cubbitt,5.0,5.0,"['Austin,_Texas | populationDensity | 1296.65 (inhabitants per square kilometre)', 'Austin,_Texas | areaTotal | 703.95 (square kilometres)']","The population density of Austin, Texas, is 1296.65 inhabitants per sq km and its area is 703.95 sq. km.","Hustota osídlení texaského Austinu je 1296,65 obyvatel na km čtvereční a jeho rozloha 703,95 km čtverečních."
554,cubbitt,5.0,5.0,"['Austin,_Texas | populationDensity | 1296.65 (inhabitants per square kilometre)', 'Austin,_Texas | areaTotal | 703.95 (square kilometres)']","Austin, Texas covers an area of 703.95 square kilometres and has 1296.65 inhabitants for each of those sq kilometres.","Austin v Texasu se rozkládá na ploše 703,95 čtverečních kilometrů a má 1296,65 obyvatel na každý z těchto čtverečních kilometrů."
555,cubbitt,5.0,4.0,"['Austin,_Texas | populationDensity | 1296.65 (inhabitants per square kilometre)', 'Austin,_Texas | areaTotal | 703.95 (square kilometres)']","Austin, Texas has a population density of 1296.65 inhabitants per sq km and a total area of 703.95 square kilometres.","Austin, Texas má hustotu osídlení 1296,65 obyvatel na čtvereční km a celkovou plochu 703,95 čtverečních kilometrů."
556,cubbitt,5.0,4.0,"['Agremiação_Sportiva_Arapiraquense | league | Campeonato_Brasileiro_Série_C', 'Campeonato_Brasileiro_Série_C | country | Brazil', 'Agremiação_Sportiva_Arapiraquense | manager | Vica']",Agremiação Sportiva Arapiraquense are managed by Vica and play in the Campeonato Brasileiro Série C league in Brazil.,Agremiação Sportiva Arapiraquense řídí Vica a hrají ligu Campeonato Brasileiro Série C v Brazílii.
557,cubbitt,5.0,4.0,"['Agremiação_Sportiva_Arapiraquense | league | Campeonato_Brasileiro_Série_C', 'Campeonato_Brasileiro_Série_C | country | Brazil', 'Agremiação_Sportiva_Arapiraquense | manager | Vica']",Agremiação Sportiva Arapiraquense play in Brazil's Campeonato Brasileiro Série C league and are managed by Vica.,Agremiação Sportiva Arapiraquense hraje brazilskou ligu Campeonato Brasileiro Série C a řídí ji Vica.
558,cubbitt,5.0,5.0,"['AIP_Advances | abbreviation | ""AIP Adv.""']","""AIP Adv."" is the abbreviation of AIP Advances.","""AIP Adv."" je zkratka AIP Advances."
559,cubbitt,5.0,5.0,"['AIP_Advances | abbreviation | ""AIP Adv.""']",AIP Advances is abbreviated to AIP Adv.,AIP Advances je zkratka pro AIP Adv.
560,cubbitt,4.0,5.0,"['American_Civil_War | commander | Jefferson_Davis', 'Battle_of_Salem_Church | isPartOfMilitaryConflict | American_Civil_War', 'Aaron_S._Daggett | battle | Battle_of_Salem_Church']","Aaron S Daggett took part in the Battle of Salem Church, which was part of the American Civil War, where Jefferson Davis was a commander.","Aaron S. Daggett se zúčastnil bitvy o kostel v Salemu, která byla součástí americké občanské války, kde byl Jefferson Davis velitelem."
561,cubbitt,4.0,4.0,"['American_Civil_War | commander | Jefferson_Davis', 'Battle_of_Salem_Church | isPartOfMilitaryConflict | American_Civil_War', 'Aaron_S._Daggett | battle | Battle_of_Salem_Church']","Aaron S. Daggett fought in the Battle of Salem Church, in the American Civil War. Jefferson Davis was one of the commanders in the war.","Aaron S. Daggett bojoval v bitvě o kostel v Salemu, v americké občanské válce. Jefferson Davis byl jedním z velitelů ve válce."
562,cubbitt,4.0,5.0,"['American_Civil_War | commander | Jefferson_Davis', 'Battle_of_Salem_Church | isPartOfMilitaryConflict | American_Civil_War', 'Aaron_S._Daggett | battle | Battle_of_Salem_Church']",Jefferson Davis was a commander in the American Civil War of which the Battle of Salem Church was part and in which Aaron S Daggett fought.,"Jefferson Davis byl velitelem v americké občanské válce, jejíž součástí byla bitva o kostel v Salemu a v níž bojoval Aaron S. Daggett."
563,cubbitt,,,"['United_States | leader | Barack_Obama', 'A_Severed_Wasp | language | English_language', 'English_language | spokenIn | Great_Britain', 'A_Severed_Wasp | country | United_States']","A Severed Wasp is from the United States, where the leader is Barack Obama. A Severed Wasp is written in English which is the language spoken in Great Britain.","Oddělená vosa je ze Spojených států, kde je jejím vůdcem Barack Obama. Přerušená vosa je psána anglicky, což je jazyk, kterým se mluví ve Velké Británii."
564,cubbitt,,,"['United_States | leader | Barack_Obama', 'A_Severed_Wasp | language | English_language', 'English_language | spokenIn | Great_Britain', 'A_Severed_Wasp | country | United_States']","A Severed Wasp is from the United States, which president is Barack Obama, and it is in English language, which is spoken as well in Great Britain.","Oddělená vosa pochází ze Spojených států, jejichž prezidentem je Barack Obama, a je v anglickém jazyce, kterým se mluví stejně dobře ve Velké Británii."
565,cubbitt,,,"['United_States | leader | Barack_Obama', 'A_Severed_Wasp | language | English_language', 'English_language | spokenIn | Great_Britain', 'A_Severed_Wasp | country | United_States']",The president of the United States is Barack Obama and is the origin of A Severed Wasp. A Severed Wasp is written in English (also spoken in Great Britain).,Prezidentem Spojených států je Barack Obama a je původcem A Severed Wasp. Přerušená vosa je psána anglicky (mluví se i ve Velké Británii).
566,cubbitt,,,['Marv_Wolfman | award | Inkpot_Award'],Marv Wolfman won the Inkpot Award.,Marv Wolfman získal cenu Inkpot.
567,cubbitt,,,['Marv_Wolfman | award | Inkpot_Award'],Marv Wolfman was awarded the Inkpot Award.,Marv Wolfman dostal cenu Inkpot.
568,cubbitt,,,"['1000_Piazzia | epoch | 2015-06-27', '1000_Piazzia | formerName | ""1923 NZ1951 OB""']",The epoch of 1000 Piazzia-formerly known as 1923 NZ1951OB -is 2015-06-27.,Epocha 1000 Piazzia-dříve známá jako 1923 NZ1951OB -je 2015-06-27.
569,cubbitt,,,"['1000_Piazzia | epoch | 2015-06-27', '1000_Piazzia | formerName | ""1923 NZ1951 OB""']","1000 Piazzia was formerly called ""1923 NZ1951 OB"" and has the epoch date of 27 June 2015.","1000 Piazzia se dříve nazývala ""1923 NZ1951 OB"" a má datum 27. června 2015."
570,cubbitt,,,"['1000_Piazzia | epoch | 2015-06-27', '1000_Piazzia | formerName | ""1923 NZ1951 OB""']","1000 Piazzia, formerly known as 1923NZ1951 OB, has an epoch of 2015-06-27.","1000 Piazzia, dříve známá jako 1923NZ1951 OB, má epochu 2015-06-27."
571,cubbitt,,,"['Acharya_Institute_of_Technology | country | ""India""', 'Acharya_Institute_of_Technology | numberOfPostgraduateStudents | 700', 'Acharya_Institute_of_Technology | campus | ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.""']","The Acharya Institute of Technology is in Soldevanahalli, India its address is Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. It has 700 postgraduate students.","Acharya Institute of Technology sídlí v Soldevanahalli v Indii jeho adresa je Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. Má 700 postgraduálních studentů."
572,cubbitt,,,"['Acharya_Institute_of_Technology | country | ""India""', 'Acharya_Institute_of_Technology | numberOfPostgraduateStudents | 700', 'Acharya_Institute_of_Technology | campus | ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.""']","The Acharya Institute of Technology has 700 post-graduate students and is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore, India, 560090.","Acharya Institute of Technology má 700 postgraduálních studentů a sídlí v Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore, Indie, 560090."
573,cubbitt,,,['Appleton_International_Airport | 1stRunwayLengthFeet | 8002'],Appleton International Airport is 1st 8002 runway length.,Mezinárodní letiště Appleton má délku dráhy 1 8002.
574,cubbitt,,,['Appleton_International_Airport | 1stRunwayLengthFeet | 8002'],The first runway of Appleton International Airport has a length of 8002 feet.,První ranvej mezinárodního letiště v Appletonu má délku 8002 stop.
575,cubbitt,,,['Appleton_International_Airport | 1stRunwayLengthFeet | 8002'],The 1st runway length in feet of Appleton International Airport is 8002.,Délka první vzletové a přistávací dráhy ve stopách mezinárodního letiště v Appletonu je 8002.
